team,playerId,firstName,lastName,positionCode,gamesPlayed,goals,assists,points,plusMinus,shots,shootingPctg,satPercentage,usatPercentage,zoneStartPct5v5,avgTimeOnIcePerGame,birthCountry,birthDate,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,faceoffWinPctg,firstGoals,gameWinningGoals,giveaways,giveawaysPer60,heightInInches,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,overtimeGoals,penaltyMinutes,powerPlayGoals,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shootingPct5v5,shootsCatches,shootsCatches_roster,shorthandedGoals,shotAttemptsBlocked,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,sweaterNumber,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,weightInPounds
BUF,8480891,Michael,Kesselring,D,32,0,2,2,-3,43,0.0,0.501,0.51,0.515,805.7813,,,38,5.3,0,0,0,0.0,0,0,36,5.02,,23,3.21,0,0,1,2,1,22,26,0,0,50,0,0.492,0.539,0.521,0.484,0.018,,0.076,,,0,27,Michael Kesselring,0.909,0.985,,6,0.83,BUF,805.78,743.363,96,0.498,0.52,0.52,0.526,0.025,
BUF,8481522,Peyton,Krebs,C,72,9,24,33,6,77,0.116883,,,,818.6389,,,37,2.25,3,5,8,0.445238,0,3,48,2.93,,166,10.13,1,0,2,3,2,41,49,0,0,76,0,,,,,,,,,,0,32,Peyton Krebs,,,,20,1.22,BUF,818.63,,158,,,,,,
BUF,8481524,Bowen,Byram,D,72,10,26,36,14,98,0.102041,0.489,0.493,0.445,1349.4444,,,83,3.07,1,0,1,0.0,1,4,77,2.85,,44,1.63,1,0,3,4,2,65,75,1,1,48,1,0.451,0.537,0.501,0.493,-0.003,,0.106,,,0,44,Bowen Byram,0.903,1.009,,18,0.66,BUF,1349.44,1084.78,217,0.467,0.525,0.496,0.511,0.002,
BUF,8481564,Ryan,Johnson,D,3,0,0,0,0,0,0.0,0.448,0.439,0.25,540.0,,,3,6.66,,0,,0.0,0,0,2,4.44,,2,4.44,0,0,0,0,0,2,2,0,0,2,0,0.4,0.485,0.456,0.388,-0.063,,0.09,,,0,2,Ryan Johnson,0.933,1.023,,2,4.44,BUF,540.0,522.333,4,0.5,0.423,0.461,0.454,-0.047,
BUF,8482097,Jack,Quinn,R,72,17,29,46,7,152,0.111842,0.485,0.474,0.482,931.1389,,,25,1.34,2,1,3,0.25,4,4,63,3.38,,43,2.3,1,3,6,6,2,74,92,0,0,16,3,0.479,0.524,0.488,0.454,-0.008,,0.119,,,0,70,Jack Quinn,0.925,1.044,,12,0.64,BUF,931.13,766.602,314,0.475,0.501,0.443,0.477,-0.025,
BUF,8482479,Trevor,Kuntar,C,1,0,0,0,-1,0,0.0,0.142,0.083,0.0,312.0,,,0,0.0,,0,,0.0,0,0,0,0.0,,1,11.53,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.181,0.25,-0.23,,,,,0,1,Trevor Kuntar,0.857,,,0,0.0,BUF,312.0,312.0,1,0.0,0.0,0.142,0.1,-0.337,
BUF,8482623,Josh,Dunne,C,31,1,3,4,-5,27,0.037037,0.486,0.502,0.19,571.0645,,,12,2.44,0,0,0,0.53125,0,0,16,3.25,,37,7.52,0,2,2,1,1,12,18,0,0,36,0,0.463,0.509,0.51,0.477,-0.002,,0.047,,,0,9,Josh Dunne,0.905,0.952,,6,1.22,BUF,571.06,561.906,54,0.495,0.496,0.519,0.536,0.011,
BUF,8482659,Josh,Doan,R,72,23,24,47,-6,158,0.14557,0.52,0.518,0.512,963.1806,,,29,1.5,0,1,1,0.25,6,4,56,2.9,,70,3.63,1,5,8,6,4,49,73,0,0,23,9,0.482,0.553,0.538,0.535,0.04,,0.103,,,0,55,Josh Doan,0.894,0.997,,43,2.23,BUF,963.18,755.52,286,0.48,0.543,0.543,0.536,0.036,
BUF,8482671,Owen,Power,D,71,8,18,26,8,106,0.075472,0.515,0.508,0.494,1308.0141,,,83,3.21,0,0,0,0.0,1,0,71,2.75,,28,1.08,0,0,2,2,3,41,48,0,0,14,0,0.453,0.58,0.541,0.533,0.039,,0.095,,,0,68,Owen Power,0.916,1.011,,20,0.77,BUF,1308.01,1076.638,222,0.46,0.561,0.52,0.532,0.027,
BUF,8482896,Tyson,Kozak,C,40,2,2,4,-3,27,0.074074,0.417,0.414,0.264,680.575,,,33,4.36,0,0,0,0.495575,0,0,24,3.17,,102,13.48,0,0,0,0,0,9,9,0,0,2,0,0.353,0.512,0.436,0.398,-0.091,,0.075,,,0,13,Tyson Kozak,0.934,1.009,,11,1.45,BUF,680.57,595.275,49,0.345,0.536,0.368,0.429,-0.088,
BUF,8483468,Jiri,Kulich,C,12,3,2,5,-4,20,0.15,0.495,0.489,0.526,981.8333,,,12,3.66,0,1,1,0.417178,0,0,10,3.05,,9,2.74,0,0,1,1,1,7,10,0,0,4,0,0.415,0.507,0.515,0.57,0.001,,0.072,,,0,13,Jiri Kulich,0.904,0.976,,1,0.3,BUF,981.83,821.25,43,0.468,0.494,0.507,0.51,0.0,
BUF,8483500,Noah,Ostlund,C,60,11,16,27,11,60,0.183333,0.513,0.526,0.583,838.1667,,,30,2.14,0,0,0,0.315018,5,1,35,2.5,,5,0.35,1,0,2,0,2,27,32,0,0,14,2,0.482,0.59,0.528,0.493,0.028,,0.102,,,0,39,Noah Ostlund,0.928,1.03,,17,1.21,BUF,838.16,732.36,131,0.512,0.578,0.504,0.535,0.04,
BUF,8484145,Zach,Benson,L,55,10,25,35,25,92,0.108696,,,,949.2182,,,,,,,,0.416667,,4,,,,,,,,,,,,,,0,24,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,
BUF,8484305,Zach,Metsa,D,38,2,4,6,20,22,0.090909,0.466,0.462,0.502,619.0789,,,28,4.28,0,0,0,0.0,0,1,27,4.13,,5,0.76,0,0,0,1,0,8,9,0,0,8,0,0.452,0.456,0.498,0.49,-0.029,,0.141,,,0,20,Zach Metsa,0.989,1.13,,4,0.61,BUF,619.07,611.179,51,0.47,0.466,0.449,0.486,-0.038,
BUF,8484797,Konsta,Helenius,C,9,1,3,4,1,15,0.066667,0.575,0.583,0.658,714.5556,,,3,1.67,0,0,0,0.416667,0,0,6,3.35,,10,5.59,1,0,1,0,1,4,7,0,0,0,0,0.545,0.642,0.614,0.593,0.135,,0.084,,,0,2,Konsta Helenius,0.914,0.998,,1,0.55,BUF,714.55,701.444,24,0.547,0.666,0.6,0.625,0.151,
CAR,8473533,Jordan,Staal,C,68,18,13,31,3,94,0.191489,0.576,0.575,0.466,964.9853,,,38,2.08,1,2,3,0.548718,5,2,44,2.41,,150,8.22,0,0,4,1,2,60,67,0,0,27,4,0.552,0.576,0.583,0.605,-0.018,,0.08,,,0,37,Jordan Staal,0.886,0.966,,15,0.82,CAR,964.98,751.029,198,0.562,0.563,0.6,0.576,-0.012,
CAR,8475235,Nicolas,Deslauriers,L,25,0,1,1,-3,13,0.0,,,,495.56,,,,,,,,1.0,,0,,,,,,,,,,,,,,0,38,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
CAR,8475791,Taylor,Hall,L,71,15,23,38,5,120,0.125,0.582,0.571,0.67,858.9859,,,27,1.59,1,1,2,0.431818,3,1,57,3.36,,48,2.83,2,2,5,3,4,44,60,0,0,42,3,0.559,0.586,0.595,0.611,-0.008,,0.09,,,0,64,Taylor Hall,0.904,0.994,,19,1.12,CAR,858.98,737.718,244,0.564,0.556,0.591,0.59,-0.019,
CAR,8476422,Mike,Reilly,D,38,1,8,9,11,57,0.017544,0.594,0.588,0.66,896.9474,,,32,3.37,0,0,0,0.0,0,0,22,2.32,,17,1.79,0,1,0,2,1,25,29,0,0,22,0,0.537,0.619,0.618,0.645,0.002,,0.085,,,1,51,Mike Reilly,0.921,1.006,,4,0.42,CAR,896.94,810.5,137,0.542,0.611,0.627,0.619,-0.003,
CAR,8476873,Mark,Jankowski,L,58,8,9,17,6,54,0.148148,0.579,0.597,0.603,659.6034,,,39,3.66,0,1,1,0.540404,2,2,32,3.01,,37,3.48,0,0,2,3,1,30,36,0,0,16,0,0.589,0.58,0.574,0.566,-0.011,,0.083,,,0,26,Mark Jankowski,0.91,0.993,,10,0.94,CAR,659.6,580.689,116,0.617,0.589,0.577,0.592,0.016,
CAR,8476906,Shayne,Gostisbehere,D,45,11,32,43,10,98,0.112245,0.597,0.6,0.693,1161.9556,,,50,3.44,1,0,1,0.0,0,1,46,3.16,,20,1.37,1,0,5,3,0,61,70,0,0,14,5,0.566,0.616,0.624,0.614,-0.001,,0.099,,,0,64,Shayne Gostisbehere,0.885,0.984,,18,1.23,CAR,1161.95,896.111,232,0.585,0.6,0.615,0.628,0.014,
CAR,8476921,Jordan,Martinook,L,68,10,13,23,5,98,0.102041,0.586,0.583,0.491,884.0147,,,43,2.57,0,2,2,0.453125,1,3,36,2.15,,106,6.34,2,0,2,7,1,56,68,0,0,33,0,0.561,0.576,0.592,0.62,-0.011,,0.089,,,2,50,Jordan Martinook,0.882,0.971,,14,0.83,CAR,884.01,733.382,216,0.574,0.552,0.618,0.581,-0.01,
CAR,8476958,Jaccob,Slavin,D,31,0,4,4,5,50,0.0,0.589,0.584,0.52,1273.2581,,,42,3.83,0,0,0,0.0,0,0,27,2.46,,5,0.45,0,0,1,0,1,22,24,0,0,4,0,0.573,0.664,0.593,0.576,-0.002,,0.084,,,0,27,Jaccob Slavin,0.895,0.979,,27,2.46,CAR,1273.25,1013.838,101,0.575,0.645,0.571,0.59,-0.003,
CAR,8477478,William,Carrier,L,60,6,8,14,2,71,0.084507,0.588,0.588,0.522,654.6333,,,13,1.19,0,0,0,0.181818,2,2,18,1.64,,146,13.38,0,0,1,2,0,43,46,0,0,18,0,0.573,0.621,0.584,0.577,-0.002,,0.1,,,0,35,William Carrier,0.877,0.977,,15,1.37,CAR,654.63,643.633,152,0.593,0.613,0.565,0.572,0.0,
CAR,8477940,Nikolaj,Ehlers,L,71,22,37,59,5,178,0.123596,0.6,0.608,0.596,995.662,,,19,0.96,1,1,2,0.366667,6,5,78,3.97,,17,0.86,4,6,5,2,3,71,91,1,1,10,8,0.548,0.625,0.637,0.645,0.015,,0.088,,,0,111,Nikolaj Ehlers,0.886,0.974,,19,0.96,CAR,995.66,761.704,380,0.573,0.594,0.661,0.639,0.031,
CAR,8478427,Sebastian,Aho,C,71,25,47,72,7,171,0.146199,0.61,0.6,0.635,1186.2254,,,20,0.85,2,1,3,0.501876,3,4,96,4.1,,61,2.6,2,0,9,8,4,86,109,2,2,42,7,0.599,0.618,0.626,0.616,0.028,,0.089,,,1,81,Sebastian Aho,0.885,0.974,,30,1.28,CAR,1186.22,804.816,361,0.602,0.586,0.609,0.616,0.02,
CAR,8478970,Jalen,Chatfield,D,64,2,14,16,15,90,0.022222,0.567,0.562,0.558,1212.3906,,,55,2.55,0,0,0,0.0,0,1,59,2.73,,35,1.62,0,0,2,6,3,51,62,0,0,18,0,0.561,0.591,0.581,0.557,-0.021,,0.1,,,0,81,Jalen Chatfield,0.89,0.99,,25,1.15,CAR,1212.39,1027.015,233,0.572,0.575,0.541,0.568,-0.023,
CAR,8480336,Sean,Walker,D,71,7,16,23,-3,155,0.045161,0.602,0.602,0.557,1315.4507,,,115,4.43,2,0,2,0.0,1,1,86,3.31,,117,4.5,1,0,3,3,0,66,73,1,1,57,0,0.594,0.601,0.616,0.614,0.021,,0.075,,,0,167,Sean Walker,0.879,0.954,,29,1.11,CAR,1315.45,1082.309,395,0.609,0.567,0.623,0.615,0.026,
CAR,8480762,Eric,Robinson,L,57,12,6,18,9,75,0.16,0.566,0.574,0.584,677.3509,,,11,1.02,0,0,0,0.076923,3,3,23,2.14,,78,7.27,1,1,1,2,1,45,51,0,0,4,0,0.561,0.545,0.575,0.593,-0.04,,0.088,,,0,33,Eric Robinson,0.91,0.998,,9,0.83,CAR,677.35,608.333,159,0.58,0.543,0.595,0.59,-0.029,
CAR,8480817,K'Andre,Miller,D,63,6,26,32,5,105,0.057143,0.61,0.615,0.564,1354.9206,,,68,2.86,3,0,3,0.0,1,1,70,2.95,,88,3.71,0,0,1,6,1,53,61,0,0,50,1,0.596,0.618,0.616,0.617,0.026,,0.08,,,1,102,K'Andre Miller,0.874,0.954,,40,1.68,CAR,1354.92,1111.92,268,0.616,0.582,0.638,0.622,0.038,
CAR,8480829,Jesperi,Kotkaniemi,C,37,2,7,9,2,38,0.052632,0.544,0.546,0.622,658.4054,,,14,2.06,0,0,0,0.478873,0,0,25,3.69,,58,8.57,0,0,0,1,2,12,15,0,0,8,0,0.573,0.502,0.569,0.534,-0.035,,0.107,,,0,19,Jesperi Kotkaniemi,0.901,1.008,,3,0.44,CAR,658.4,630.108,72,0.593,0.478,0.527,0.57,-0.02,
CAR,8480830,Andrei,Svechnikov,R,71,25,36,61,-1,179,0.139665,0.604,0.588,0.604,1023.1408,,,15,0.74,4,0,4,0.454545,6,3,82,4.06,,129,6.39,1,5,9,12,3,74,104,0,0,56,8,0.605,0.608,0.612,0.601,0.021,,0.082,,,0,100,Andrei Svechnikov,0.891,0.973,,22,1.09,CAR,1023.14,784.14,383,0.594,0.572,0.594,0.606,0.003,
CAR,8481491,Noah,Philp,C,17,2,1,3,-7,14,0.142857,,,,596.5882,,,,,,,,0.560976,,0,,,,,,,,,,,,,,0,4,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
CAR,8481562,Domenick,Fensore,D,1,0,0,0,-2,2,0.0,0.281,0.272,0.545,1162.0,,,3,9.29,,0,,0.0,0,0,0,0.0,,1,3.09,0,0,0,0,0,1,1,0,0,0,0,0.5,0.25,0.28,0.25,-0.257,,0.0,,,0,2,Domenick Fensore,0.818,0.818,,0,0.0,CAR,1162.0,1086.0,5,0.666,0.142,0.25,0.235,-0.227,
CAR,8482093,Seth,Jarvis,C,63,29,31,60,3,201,0.144279,0.6,0.593,0.644,1140.6667,,,26,1.3,0,4,4,0.413333,3,6,54,2.7,,78,3.9,2,1,12,9,3,60,87,2,2,21,5,0.587,0.644,0.604,0.586,0.007,,0.08,,,3,38,Seth Jarvis,0.882,0.962,,36,1.8,CAR,1140.66,779.857,326,0.589,0.626,0.576,0.594,0.003,
CAR,8482100,Alexander,Nikishin,D,70,10,18,28,12,114,0.087719,0.57,0.557,0.635,1079.3143,,,80,3.81,0,0,0,0.0,0,1,77,3.66,,117,5.57,1,0,3,8,0,53,65,1,1,29,4,0.552,0.566,0.584,0.596,-0.029,,0.086,,,0,100,Alexander Nikishin,0.914,1.0,,23,1.09,CAR,1079.31,890.028,279,0.558,0.546,0.564,0.567,-0.042,
CAR,8482702,Logan,Stankoven,C,71,14,19,33,10,138,0.101449,0.601,0.59,0.674,916.5915,,,19,1.05,1,1,2,0.44015,2,1,42,2.32,,41,2.26,1,4,7,6,1,61,80,0,0,23,1,0.557,0.651,0.626,0.614,0.016,,0.086,,,0,52,Logan Stankoven,0.91,0.996,,23,1.27,CAR,916.59,798.253,270,0.561,0.623,0.6,0.618,0.006,
CAR,8482785,Justin,Robidas,C,2,0,1,1,0,2,0.0,0.536,0.535,0.588,641.0,,,1,2.8,0,0,0,0.5,0,0,1,2.8,,3,8.42,0,0,0,0,0,0,0,0,0,0,0,0.4,0.363,0.535,0.7,-0.049,,0.1,,,0,1,Justin Robidas,0.833,0.933,,0,0.0,CAR,641.0,632.0,3,0.428,0.333,0.75,0.5,-0.094,
CAR,8482809,Jackson,Blake,R,71,20,24,44,3,154,0.12987,0.591,0.579,0.676,988.0845,,,29,1.48,2,0,2,0.0,2,3,74,3.79,,13,0.66,0,3,8,4,2,65,82,1,1,38,3,0.542,0.657,0.615,0.599,0.003,,0.081,,,0,62,Jackson Blake,0.913,0.994,,27,1.38,CAR,988.08,804.901,298,0.554,0.623,0.574,0.601,-0.009,
CAR,8482911,Joel,Nystrom,D,37,1,8,9,5,43,0.023256,0.588,0.573,0.651,910.0811,,,21,2.24,0,0,0,0.0,0,0,31,3.31,,9,0.96,0,0,0,1,3,16,20,0,0,6,0,0.532,0.628,0.588,0.616,-0.001,,0.088,,,0,58,Joel Nystrom,0.917,1.005,,5,0.53,CAR,910.08,825.459,121,0.527,0.617,0.588,0.566,-0.013,
CAR,8484203,Bradly,Nadeau,L,8,2,0,2,-2,8,0.25,0.53,0.539,0.571,711.0,,,4,2.53,,0,,0.0,1,0,7,4.43,,12,7.59,2,0,1,0,0,6,9,0,0,0,1,0.583,0.52,0.55,0.46,-0.006,,0.068,,,0,5,Bradly Nadeau,0.903,0.971,,0,0.0,CAR,711.0,603.625,22,0.625,0.421,0.485,0.574,0.015,
CAR,8484428,Charles Alexis,Legault,D,8,1,1,2,4,10,0.1,0.563,0.555,0.542,796.125,,,6,3.39,0,1,1,0.0,0,0,8,4.52,,9,5.08,0,0,0,0,0,6,6,0,0,10,0,0.546,0.722,0.598,0.547,0.012,,0.086,,,0,8,Charles Alexis Legault,0.977,1.063,,4,2.26,CAR,796.12,760.0,24,0.575,0.666,0.509,0.588,0.0,
CBJ,8474090,Brendan,Smith,D,15,0,2,2,-1,10,0.0,0.45,0.438,0.551,664.6667,,,11,3.97,0,0,0,0.0,0,0,15,5.41,,12,4.33,0,0,0,0,0,0,0,0,0,11,0,0.446,0.409,0.446,0.476,-0.067,,0.087,,,0,11,Brendan Smith,0.916,1.003,,5,1.8,CBJ,664.66,617.533,21,0.451,0.377,0.472,0.437,-0.057,
CBJ,8475745,Charlie,Coyle,C,71,17,38,55,9,128,0.132813,0.507,0.514,0.382,1076.5211,,,44,2.07,2,2,4,0.504708,4,3,44,2.07,,91,4.28,0,0,5,5,2,39,51,0,0,12,5,0.496,0.538,0.523,0.501,-0.004,,0.111,,,0,38,Charlie Coyle,0.924,1.035,,30,1.41,CBJ,1076.52,769.197,217,0.521,0.523,0.498,0.531,0.01,
CBJ,8475790,Erik,Gudbranson,D,26,1,2,3,7,23,0.043478,0.425,0.423,0.398,1063.0385,,,43,5.6,0,0,0,0.0,0,0,21,2.73,,30,3.9,1,0,1,3,0,9,14,0,0,12,0,0.436,0.429,0.416,0.402,-0.133,,0.094,,,0,28,Erik Gudbranson,0.936,1.03,,7,0.91,CBJ,1063.03,862.653,65,0.444,0.415,0.386,0.415,-0.14,
CBJ,8476432,Boone,Jenner,C,56,10,22,32,3,108,0.092593,0.51,0.498,0.501,962.875,,,52,3.47,1,1,2,0.5,2,3,42,2.8,,119,7.94,1,4,2,5,1,50,63,0,0,34,1,0.48,0.546,0.534,0.527,-0.005,,0.094,,,0,45,Boone Jenner,0.906,1.0,,12,0.8,CBJ,962.87,787.321,216,0.471,0.51,0.528,0.521,-0.018,
CBJ,8476867,Brendan,Gaunce,C,25,2,4,6,-1,29,0.068966,0.505,0.496,0.302,714.16,,,21,4.23,0,0,0,0.569061,0,1,7,1.41,,44,8.87,0,0,0,1,1,17,19,0,0,12,0,0.477,0.558,0.505,0.49,0.0,,0.082,,,2,13,Brendan Gaunce,0.892,0.974,,6,1.2,CBJ,714.16,592.96,61,0.462,0.583,0.455,0.472,-0.006,
CBJ,8476923,Damon,Severson,D,70,7,24,31,17,91,0.076923,0.542,0.541,0.483,1264.1286,,,86,3.49,0,0,0,0.0,1,2,82,3.33,,39,1.58,2,0,3,5,1,44,55,0,0,45,1,0.531,0.568,0.55,0.536,0.051,,0.093,,,0,89,Damon Severson,0.907,1.0,,28,1.13,CBJ,1264.12,1114.314,235,0.547,0.537,0.536,0.546,0.057,
CBJ,8477425,Miles,Wood,L,44,8,6,14,-6,59,0.135593,0.463,0.454,0.394,739.6591,,,14,1.54,0,0,0,0.25,1,1,30,3.31,,50,5.53,0,1,1,1,1,24,28,1,1,20,0,0.443,0.5,0.472,0.462,-0.047,,0.08,,,0,22,Miles Wood,0.897,0.977,,4,0.44,CBJ,739.65,662.068,109,0.442,0.461,0.462,0.472,-0.048,
CBJ,8477497,Sean,Monahan,C,67,12,23,35,5,114,0.105263,0.528,0.517,0.484,1035.9851,,,34,1.76,2,2,4,0.532479,0,3,49,2.54,,39,2.02,0,0,1,2,2,32,37,0,0,12,1,0.536,0.537,0.523,0.515,0.02,,0.088,,,2,43,Sean Monahan,0.912,1.0,,24,1.24,CBJ,1035.98,749.104,194,0.545,0.506,0.501,0.512,0.01,
CBJ,8478046,Danton,Heinen,L,36,5,3,8,3,37,0.135135,,,,665.5833,,,,,,,,0.333333,,0,,,,,,,,,,,,,,0,12,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
CBJ,8478062,Dysin,Mayo,D,3,0,1,1,1,5,0.0,0.708,0.71,0.666,504.0,,,1,2.38,0,0,0,0.0,0,0,0,0.0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.703,0.705,0.833,0.75,0.188,,0.117,,,0,2,Dysin Mayo,0.857,0.974,,0,0.0,CBJ,504.0,502.666,7,0.727,0.692,0.666,0.869,0.17,
CBJ,8478460,Zach,Werenski,D,64,21,56,77,12,225,0.093333,0.542,0.537,0.558,1580.8281,,,78,2.77,2,0,2,0.0,6,2,105,3.73,,28,0.99,1,0,3,7,7,87,105,0,0,14,3,0.515,0.554,0.552,0.558,0.051,,0.106,,,0,165,Zach Werenski,0.904,1.01,,29,1.03,CBJ,1580.82,1222.078,495,0.525,0.56,0.535,0.546,0.055,
CBJ,8478500,Ivan,Provorov,D,71,8,19,27,19,132,0.060606,0.495,0.486,0.465,1495.5352,,,118,4.0,1,0,1,0.0,4,0,100,3.39,,25,0.84,2,0,3,7,4,43,59,0,0,26,1,0.481,0.534,0.497,0.483,-0.024,,0.102,,,0,100,Ivan Provorov,0.919,1.021,,23,0.77,CBJ,1495.53,1165.873,291,0.486,0.516,0.462,0.487,-0.033,
CBJ,8478856,Conor,Garland,R,60,12,20,32,-14,121,0.099174,,,,1071.9,,,,,,,,0.40625,,1,,,,,,,,,,,,,,0,30,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,
CBJ,8478975,Mason,Marchment,L,58,17,19,36,9,101,0.168317,,,,1042.1724,,,,,,,,0.365854,,3,,,,,,,,,,,,,,0,52,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,
CBJ,8479371,Dante,Fabbro,D,63,5,5,10,-14,61,0.081967,0.464,0.463,0.47,971.8254,,,103,6.05,0,1,1,0.0,2,1,50,2.93,,59,3.46,0,0,0,0,1,29,30,0,0,27,0,0.478,0.463,0.468,0.448,-0.066,,0.062,,,0,61,Dante Fabbro,0.911,0.973,,16,0.94,CBJ,971.82,855.619,152,0.501,0.444,0.434,0.466,-0.061,
CBJ,8479671,Mathieu,Olivier,R,58,15,11,26,15,89,0.168539,0.507,0.53,0.411,865.2241,,,41,2.94,2,3,5,0.181818,1,3,22,1.57,,201,14.41,1,4,0,3,2,45,55,0,0,96,0,0.514,0.472,0.52,0.522,-0.005,,0.103,,,0,32,Mathieu Olivier,0.931,1.034,,11,0.78,CBJ,865.22,788.689,176,0.547,0.484,0.533,0.543,0.024,
CBJ,8479944,Zachary,Aston-Reese,L,26,1,4,5,-1,17,0.058824,0.474,0.465,0.265,576.6923,,,17,4.08,0,0,0,0.28,1,0,10,2.4,,71,17.04,0,0,0,0,1,10,11,0,0,12,0,0.427,0.493,0.511,0.508,-0.039,,0.069,,,0,3,Zach Aston-Reese,0.923,0.992,,2,0.48,CBJ,576.69,531.846,31,0.423,0.473,0.5,0.505,-0.036,
CBJ,8480806,Isac,Lundeström,C,57,4,6,10,-1,52,0.076923,0.454,0.448,0.341,741.0351,,,29,2.47,0,0,0,0.533333,1,0,34,2.89,,29,2.47,0,0,0,1,1,13,15,0,0,4,0,0.442,0.46,0.461,0.464,-0.068,,0.093,,,0,13,Isac Lundeström,0.914,1.007,,8,0.68,CBJ,741.03,626.0,80,0.438,0.422,0.474,0.466,-0.067,
CBJ,8480893,Kirill,Marchenko,R,65,25,34,59,6,189,0.132275,,,,1127.2769,,,35,1.71,2,0,2,0.428571,3,6,77,3.78,,51,2.5,3,4,3,5,5,77,97,1,1,32,6,,,,,,,,,,1,97,Kirill Marchenko,,,,38,1.86,CBJ,1127.27,,383,,,,,,
CBJ,8481161,Jake,Christiansen,D,35,0,2,2,-7,24,0.0,0.525,0.514,0.459,620.8,,,21,3.47,0,0,0,0.0,0,0,11,1.82,,26,4.3,0,0,0,2,1,15,18,0,0,6,0,0.56,0.51,0.556,0.475,0.037,,0.04,,,0,28,Jake Christiansen,0.913,0.953,,2,0.33,CBJ,620.8,606.657,70,0.563,0.468,0.46,0.549,0.025,
CBJ,8481178,Egor,Zamula,D,28,0,3,3,7,16,0.0,,,,818.9643,,,,,,,,0.0,,0,,,,,,,,,,,,,,0,4,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
CBJ,8481716,Dmitri,Voronkov,L,62,17,15,32,-1,110,0.154545,0.534,0.534,0.626,845.9677,,,26,1.78,0,0,0,0.24,2,1,41,2.81,,103,7.06,1,0,2,6,2,46,57,1,1,59,7,0.526,0.543,0.536,0.536,0.036,,0.094,,,0,26,Dmitri Voronkov,0.92,1.014,,9,0.61,CBJ,845.96,702.564,193,0.536,0.54,0.528,0.536,0.043,
CBJ,8482451,Mikael,Pyyhtia,L,5,1,0,1,-1,6,0.166667,0.582,0.591,0.375,615.6,,,2,2.33,,0,,0.0,1,0,1,1.16,,1,1.16,0,0,0,0,0,6,6,0,0,0,0,0.714,0.547,0.603,0.515,0.05,,0.05,,,0,3,Mikael Pyyhtia,0.875,0.925,,1,1.16,CBJ,615.6,592.8,15,0.7,0.633,0.428,0.527,0.036,
CBJ,8482660,Kent,Johnson,C,68,7,14,21,-5,107,0.065421,0.52,0.503,0.52,809.8235,,,37,2.41,0,1,1,0.0,1,0,44,2.87,,13,0.84,2,1,5,3,2,35,48,0,0,16,1,0.518,0.519,0.527,0.522,0.01,,0.088,,,0,64,Kent Johnson,0.893,0.981,,10,0.65,CBJ,809.82,679.97,219,0.524,0.489,0.491,0.505,-0.004,
CBJ,8482705,Cole,Sillinger,C,70,7,25,32,6,120,0.058333,,,,918.7,,,41,2.29,2,3,5,0.394495,2,1,54,3.02,,95,5.31,3,0,3,6,3,36,51,0,0,35,0,,,,,,,,,,0,40,Cole Sillinger,,,,27,1.51,CBJ,918.7,,211,,,,,,
CBJ,8483432,Luca,Del Bel Belluz,C,13,0,1,1,-2,11,0.0,0.445,0.464,0.375,526.4615,,,10,5.26,0,0,0,0.383333,0,0,1,0.52,,2,1.05,0,0,0,0,0,3,3,0,0,4,0,0.472,0.42,0.443,0.447,-0.065,,0.043,,,0,2,Luca Del Bel Belluz,0.924,0.967,,2,1.05,CBJ,526.46,520.153,16,0.475,0.418,0.5,0.467,-0.032,
CBJ,8483485,Denton,Mateychuk,D,64,11,17,28,12,73,0.150685,0.519,0.514,0.504,1158.0313,,,80,3.88,1,0,1,0.0,1,0,69,3.35,,25,1.21,1,0,1,2,2,31,37,0,0,6,1,0.5,0.55,0.52,0.522,0.013,,0.102,,,0,67,Denton Mateychuk,0.904,1.006,,14,0.68,CBJ,1158.03,986.765,177,0.491,0.525,0.532,0.518,0.014,
CBJ,8484166,Adam,Fantilli,C,71,21,32,53,-9,187,0.112299,,,,1124.5493,,,44,1.98,3,1,4,0.497409,5,3,82,3.69,,114,5.14,2,3,8,4,7,68,92,2,2,34,4,,,,,,,,,,0,112,Adam Fantilli,,,,21,0.94,CBJ,1124.54,,391,,,,,,
